15	8245	1
15	8329	1
15	8435	1
15	9542	1
15	9790	1
15	10025	1
15	10625	1
16	648	1
16	3158	1
16	3515	1
16	3882	1
16	4087	1
16	4616	1
16	4630	1
16	5259	1
16	5267	1
16	6085	1
16	6141	1
16	6239	1
16	6815	1
16	6884	1
16	6895	1
16	7092	1
16	7158	1
16	7469	1
16	7560	1
16	7699	1
16	8241	1
16	8245	1
16	9199	1
16	9685	1
16	10319	1
16	11310	1
17	91	1
17	93	1
17	94	1
17	119	1
17	343	1
17	496	1
17	742	1
17	1128	1
17	1671	1
17	2876	1
17	4151	1
17	5226	1
17	9247	1
17	9481	1
17	9486	1
17	9729	1
17	9741	1
17	10835	1
17	10836	1
17	10979	1
17	10981	1
17	10983	1
17	11128	1
18	93	1
18	345	1
18	739	1
18	1290	1
18	2121	1
18	4150	1
18	4685	1
18	4883	1
18	5226	1
18	5709	1
18	6315	1
18	8798	1
18	9138	1
19	84	1
19	90	1
19	342	1
19	477	1
19	736	1
19	738	1
19	875	1
19	1004	1
19	1407	1
19	1670	1
19	1799	1
19	1908	1
19	2112	1
19	2895	1
19	3444	1
19	4161	1
19	4510	1
19	7044	1
19	7615	1
19	8757	1
19	9053	1
19	10001	1
19	10693	1
19	11127	1
20	893	1
20	2506	1
20	3446	1
20	3569	1
20	4796	1
20	4797	1
20	5508	1
20	5938	1
20	5939	1
20	6211	1
20	6218	1
20	6221	1
20	6228	1
20	6491	1
20	7059	1
20	7060	1
20	7426	1
20	7853	1
20	8177	1
20	8603	1
20	8621	1
20	10588	1
20	10686	1
21	77	1
21	478	1
21	494	1
21	577	1
21	621	1
21	757	1
21	874	1
21	905	1
21	907	1
21	995	1
21	996	1
21	997	1
21	1263	1
21	1274	1
21	1907	1
21	2013	1
21	2109	1
21	2118	1
21	2146	1
21	2153	1
21	2900	1
21	2905	1
21	3018	1
21	3116	1
21	3918	1
21	4508	1
21	5099	1
21	5326	1
21	5596	1
21	5713	1
21	5925	1
21	6302	1
21	7518	1
21	7864	1
21	8178	1
21	8621	1
21	8769	1
21	9156	1
21	10130	1
21	10138	1
21	10279	1
21	10590	1
21	10715	1
21	10716	1
21	10871	1
21	10962	1
21	11153	1
21	11154	1
21	11264	1
21	11411	1
22	91	1
22	94	1
22	95	1
22	483	1
22	608	1
22	736	1
22	876	1
22	879	1
22	912	1
22	1004	1
22	1262	1
22	1264	1
22	1404	1
22	1556	1
22	1695	1
22	2032	1
22	2124	1
22	2407	1
22	2505	1
22	2538	1
22	2864	1
22	3445	1
22	3446	1
22	3922	1
22	4035	1
22	4166	1
22	4395	1
22	4508	1
22	5535	1
22	5940	1
22	5943	1
22	6026	1
22	6027	1
22	6221	1
22	6403	1
22	6408	1
22	6588	1
22	6593	1
22	7426	1
22	7427	1
22	7524	1
22	7538	1
22	8083	1
22	8621	1
22	9025	1
22	9053	1
22	9054	1
22	9246	1
22	9247	1
22	9248	1
22	9249	1
22	9394	1
22	9490	1
22	9627	1
22	10281	1
22	10423	1
22	10447	1
22	10554	1
22	10578	1
22	10686	1
22	10832	1
22	11131	1
22	11388	1
22	11394	1
22	11410	1
23	81	1
23	473	1
23	3113	1
23	3799	1
23	4145	1
23	4497	1
23	4577	1
23	4784	1
23	4882	1
23	5313	1
23	5397	1
23	5593	1
23	5702	1
23	6303	1
23	6305	1
23	6659	1
23	7609	1
23	7847	1
23	8281	1
23	10962	1
24	77	1
24	471	1
24	998	1
24	1244	1
24	1395	1
24	1788	1
24	1789	1
24	1790	1
24	1794	1
24	2380	1
24	3334	1
24	3354	1
24	3437	1
24	3438	1
24	3554	1
24	4577	1
24	4784	1
24	4785	1
24	5519	1
24	5593	1
24	5702	1
24	5703	1
24	6304	1
24	6305	1
24	6306	1
24	6485	1
24	6657	1
24	6663	1
24	7608	1
24	8069	1
24	8070	1
24	8179	1
24	8396	1
24	8399	1
24	8897	1
24	9135	1
24	9908	1
24	10257	1
24	10818	1
25	80	1
25	88	1
25	328	1
25	329	1
25	1011	1
25	1128	1
25	1265	1
25	1395	1
25	1650	1
25	1663	1
25	1671	1
25	1796	1
25	1797	1
25	2016	1
25	2503	1
25	2628	1
25	2632	1
25	3111	1
25	3113	1
25	3351	1
25	3807	1
25	3918	1
25	4007	1
25	4028	1
25	4136	1
25	4138	1
25	4380	1
25	4881	1
25	5305	1
25	5328	1
25	5508	1
25	5594	1
25	5702	1
25	5713	1
25	5800	1
25	5907	1
25	5923	1
25	6300	1
25	6303	1
25	6305	1
25	6398	1
25	7029	1
25	7226	1
25	7518	1
25	7609	1
25	7613	1
25	7969	1
25	8165	1
25	8175	1
25	8179	1
25	8386	1
25	8396	1
25	8602	1
25	8617	1
25	8621	1
25	8741	1
25	8910	1
25	9135	1
25	9729	1
25	9907	1
25	10229	1
25	10523	1
25	10556	1
25	10835	1
25	10959	1
25	10960	1
25	10966	1
25	10980	1
25	11016	1
25	11108	1
25	11112	1
25	11235	1
25	11381	1
26	80	1
26	81	1
26	88	1
26	328	1
26	329	1
26	580	1
26	1011	1
26	1395	1
26	1663	1
26	1789	1
26	1794	1
26	2016	1
26	2628	1
26	2632	1
26	3111	1
26	3351	1
26	3807	1
26	3917	1
26	4028	1
26	4881	1
26	5328	1
26	5329	1
26	5594	1
26	5702	1
26	5713	1
26	5800	1
26	5923	1
26	6299	1
26	6301	1
26	6303	1
26	6304	1
26	6305	1
26	6398	1
26	6485	1
26	6663	1
26	6842	1
26	7028	1
26	7029	1
26	7224	1
26	7226	1
26	7613	1
26	7969	1
26	8078	1
26	8179	1
26	8396	1
26	8741	1
26	8929	1
26	9135	1
26	9907	1
26	10958	1
26	10959	1
26	11108	1
26	11235	1
27	124	1
27	914	1
27	1048	1
27	1154	1
27	1703	1
27	2534	1
27	2779	1
27	3132	1
27	3590	1
27	3825	1
27	3830	1
27	5224	1
27	5226	1
27	5335	1
27	5622	1
27	5623	1
27	5947	1
27	5948	1
27	6855	1
27	7774	1
27	7869	1
27	8517	1
27	8789	1
27	9160	1
27	9268	1
27	9754	1
27	9847	1
27	9848	1
28	4720	1
28	5472	1
28	5583	1
28	5850	1
28	7482	1
28	7515	1
28	8230	1
28	8441	1
29	1116	1
29	1403	1
29	3004	1
29	3343	1
29	4143	1
29	5394	1
29	6018	1
29	8398	1
29	8636	1
29	9133	1
29	9840	1
30	1284	1
30	3464	1
30	5304	1
30	8782	1
30	9376	1
30	9511	1
30	10290	1
31	1246	1
31	1389	1
31	2742	1
31	3553	1
31	4135	1
31	4492	1
31	4875	1
31	8615	1
31	8895	1
31	10095	1
31	11213	1
32	914	1
32	1703	1
32	1705	1
32	1822	1
32	1932	1
32	4297	1
32	4802	1
32	5226	1
32	5535	1
32	8790	1
32	8944	1
32	9160	1
32	10456	1
33	2768	1
33	4584	1
33	6134	1
33	6223	1
33	7236	1
33	7863	1
33	9050	1
33	11262	1
34	362	1
34	363	1
34	2413	1
34	2775	1
34	4369	1
34	5070	1
34	5530	1
34	9753	1
34	11263	1
35	115	1
35	369	1
35	616	1
35	617	1
35	1429	1
35	1558	1
35	1571	1
35	2144	1
35	2403	1
35	2900	1
35	2908	1
35	3021	1
35	3124	1
35	3455	1
35	3570	1
35	3703	1
35	3817	1
35	3922	1
35	4154	1
35	4287	1
35	4510	1
35	5945	1
35	6499	1
35	8187	1
35	8513	1
35	9036	1
35	10120	1
35	10574	1
35	10854	1
35	10996	1
36	2674	1
36	5955	1
36	6029	1
36	6940	1
36	8321	1
36	10302	1
36	10589	1
36	10654	1
37	86	1
37	1007	1
37	1008	1
37	1124	1
37	1251	1
37	1252	1
37	1402	1
37	2113	1
37	2256	1
37	3441	1
37	5198	1
37	8783	1
37	8909	1
37	9001	1
37	9132	1
37	9221	1
37	9484	1
37	9485	1
37	9636	1
37	10271	1
37	10548	1
37	10973	1
37	10974	1
37	11246	1
37	11383	1
38	213	1
38	332	1
38	598	1
38	1248	1
38	2253	1
38	2648	1
38	2744	1
38	8736	1
38	10103	1
38	10826	1
38	10828	1
38	10969	1
39	909	1
39	7063	1
39	8295	1
39	9758	1
39	11277	1
40	213	1
40	330	1
40	475	1
40	476	1
40	579	1
40	581	1
40	863	1
40	1003	1
40	1783	1
40	2254	1
40	2744	1
40	2745	1
40	2746	1
40	3228	1
40	3802	1
40	4153	1
40	4874	1
40	5917	1
40	8732	1
40	8901	1
40	9018	1
40	9363	1
40	9482	1
40	10112	1
40	10565	1
40	10566	1
40	10967	1
40	10969	1
40	11121	1
41	145	1
41	399	1
41	515	1
41	516	1
41	517	1
41	773	1
41	775	1
41	923	1
41	924	1
41	951	1
41	1055	1
41	1195	1
41	1307	1
41	1597	1
41	1712	1
41	1714	1
41	2176	1
41	2180	1
41	2284	1
41	2291	1
41	2428	1
41	2679	1
41	2790	1
41	2930	1
41	2938	1
41	2939	1
41	3037	1
41	3141	1
41	3373	1
41	3375	1
41	3599	1
41	3939	1
41	3945	1
41	3953	1
41	3954	1
41	4187	1
41	4311	1
41	4313	1
41	4594	1
41	4596	1
41	4709	1
41	4811	1
41	5016	1
41	5244	1
41	5428	1
41	5436	1
41	5446	1
41	5452	1
41	6048	1
41	6049	1
41	6050	1
41	6236	1
41	7876	1
41	8098	1
41	8218	1
41	8307	1
41	8310	1
41	8424	1
41	8527	1
41	8800	1
41	8805	1
41	8810	1
41	8811	1
41	8818	1
41	9062	1
41	9070	1
41	9073	1
41	9165	1
41	9168	1
41	9270	1
41	9403	1
41	9534	1
41	9930	1
41	10021	1
41	10023	1
41	10157	1
41	10472	1
41	10614	1
41	10615	1
41	11049	1
41	11165	1
41	11168	1
41	11170	1
41	11293	1
42	263	1
42	1713	1
42	2423	1
42	2427	1
42	2450	1
42	2455	1
42	2933	1
42	3372	1
42	3719	1
42	3948	1
42	4062	1
42	4309	1
42	4810	1
42	5018	1
42	5137	1
42	5150	1
42	5200	1
42	5444	1
42	5633	1
42	5686	1
42	5839	1
42	5841	1
42	6045	1
42	6147	1
42	6424	1
42	6428	1
42	6514	1
42	6515	1
42	7789	1
42	8101	1
42	8422	1
42	9926	1
42	9928	1
42	10368	1
42	11024	1
42	11034	1
43	2450	1
43	3372	1
43	4064	1
43	4309	1
43	5832	1
43	5851	1
43	6232	1
44	2041	1
44	2928	1
44	2937	1
44	3595	1
44	5430	1
44	6512	1
44	7989	1
44	8099	1
45	3607	1
45	3716	1
45	3941	1
45	4195	1
45	10324	1
46	147	1
46	402	1
46	1055	1
46	1586	1
46	2546	1
46	2788	1
46	2817	1
46	3140	1
46	3143	1
46	3145	1
46	3373	1
46	3485	1
46	3599	1
46	3720	1
46	3939	1
46	3940	1
46	4054	1
46	4057	1
46	4059	1
46	4180	1
46	4311	1
46	4312	1
46	4549	1
46	4596	1
46	4709	1
46	5237	1
46	5431	1
46	5435	1
46	5733	1
46	6052	1
46	6237	1
46	6337	1
46	6614	1
46	7287	1
46	7674	1
46	7877	1
46	7988	1
46	8099	1
46	8113	1
46	8426	1
46	8436	1
46	8531	1
46	8804	1
46	8806	1
46	10473	1
46	11178	1
46	11321	1
47	133	1
47	667	1
47	812	1
47	1299	1
47	1487	1
47	1626	1
47	1972	1
47	2082	1
47	2084	1
47	2465	1
47	3043	1
47	3076	1
47	3188	1
47	3530	1
47	3754	1
47	3755	1
47	4103	1
47	4104	1
47	4446	1
47	5887	1
47	6550	1
47	6908	1
47	7818	1
47	7913	1
47	8025	1
47	8466	1
47	8467	1
47	10364	1
47	10365	1
47	11053	1
47	11326	1
47	11327	1
48	776	1
48	1934	1
48	2178	1
49	662	1
49	1159	1
49	2667	1
49	3536	1
49	4209	1
49	5349	1
49	10046	1
50	9864	1
51	11	1
51	5030	1
51	5551	1
51	6245	1
51	6246	1
51	6777	1
51	6779	1
51	6878	1
51	7074	1
51	7464	1
51	7488	1
51	7717	1
51	7798	1
51	8223	1
51	8535	1
51	8677	1
52	515	1
52	516	1
52	636	1
52	811	1
52	1307	1
52	2050	1
52	2424	1
52	2679	1
52	3599	1
52	8647	1
52	8810	1
52	9070	1
52	9277	1
52	9278	1
52	9316	1
52	9403	1
52	10023	1
52	10163	1
52	10325	1
52	10614	1
52	10616	1
52	10618	1
52	10876	1
52	11030	1
52	11170	1
53	957	1
53	2815	1
53	3648	1
53	4100	1
53	5056	1
53	5178	1
53	7019	1
53	7794	1
53	8561	1
53	8569	1
53	9406	1
53	9806	1
53	9877	1
53	9967	1
53	9968	1
53	10033	1
53	11030	1
54	143	1
54	924	1
54	1455	1
54	1458	1
54	3610	1
54	8021	1
54	8214	1
54	8652	1
54	8951	1
54	10745	1
55	30	1
55	161	1
55	530	1
55	949	1
55	2076	1
55	3147	1
55	3162	1
55	3743	1
55	4209	1
55	4953	1
55	6452	1
55	8316	1
55	10479	1
56	45	1
56	144	1
56	439	1
56	442	1
56	541	1
56	676	1
56	678	1
56	808	1
56	1087	1
56	1091	1
56	1165	1
56	1195	1
56	1200	1
56	1201	1
56	1202	1
56	1497	1
56	2342	1
56	2793	1
56	3185	1
56	3191	1
56	3194	1
56	3295	1
56	3531	1
56	3761	1
56	3871	1
56	3988	1
56	4100	1
56	4488	1
56	8686	1
56	8973	1
56	9091	1
56	9314	1
56	9319	1
56	9578	1
56	10370	1
56	10776	1
56	11204	1
56	11205	1
56	11336	1
57	1049	1
57	3708	1
57	4183	1
57	4412	1
57	4614	1
57	4705	1
57	6138	1
57	6947	1
57	9301	1
57	11304	1
58	4705	1
58	5985	1
58	6332	1
58	6535	1
58	6600	1
58	6857	1
58	7401	1
58	7503	1
58	7763	1
58	8016	1
59	9524	1
60	10182	1
60	10503	1
60	10630	1
61	91	1
61	94	1
61	118	1
61	743	1
61	893	1
61	1027	1
61	1040	1
61	1764	1
61	1996	1
61	2155	1
61	2280	1
61	2407	1
61	2416	1
61	3771	1
61	4148	1
61	4369	1
61	5785	1
61	6038	1
61	6221	1
61	6222	1
61	6315	1
61	6502	1
61	7065	1
61	7145	1
61	7239	1
61	7427	1
61	7442	1
61	7849	1
61	8294	1
61	8518	1
61	8768	1
61	8792	1
61	9054	1
61	9157	1
61	9246	1
61	9490	1
61	9513	1
61	9728	1
61	10686	1
61	10869	1
61	11277	1
61	11279	1
62	6	1
62	1619	1
62	1863	1
62	1966	1
62	2425	1
62	2695	1
62	2698	1
62	4735	1
62	5169	1
62	5645	1
62	6776	1
62	6778	1
62	7267	1
62	7464	1
62	7674	1
62	8341	1
62	9298	1
62	10357	1
62	11171	1
62	11321	1
62	11322	1
63	4080	1
63	5562	1
63	5661	1
63	5860	1
63	5979	1
63	6530	1
63	6791	1
63	6792	1
63	6955	1
63	6974	1
63	7199	1
63	7304	1
63	7375	1
63	7694	1
63	8002	1
63	8550	1
63	8551	1
63	8827	1
63	8957	1
63	9288	1
63	9418	1
63	9698	1
63	9951	1
63	10039	1
63	10175	1
63	10339	1
63	10486	1
63	10755	1
63	10756	1
63	11311	1
64	552	1
64	982	1
64	983	1
64	994	1
64	2732	1
64	3998	1
64	5693	1
64	6119	1
64	6375	1
64	6720	1
64	6822	1
64	6916	1
64	7003	1
64	7006	1
64	7215	1
64	7319	1
64	7729	1
64	8062	1
64	8146	1
64	9821	1
64	10785	1
64	10800	1
65	3785	1
65	5470	1
65	6783	1
65	7565	1
66	308	1
66	459	1
66	3332	1
66	3791	1
66	4017	1
66	5782	1
66	6565	1
66	7747	1
67	313	1
67	1379	1
67	1882	1
67	2225	1
67	3538	1
67	4119	1
67	5086	1
67	5498	1
67	5904	1
67	5915	1
67	6642	1
67	6732	1
67	7324	1
67	7739	1
67	8386	1
67	8699	1
67	8904	1
67	8905	1
67	9109	1
67	9673	1
67	9825	1
67	10533	1
67	10784	1
67	10832	1
67	11209	1
67	11210	1
67	11241	1
68	961	1
68	1085	1
68	1325	1
68	3065	1
68	3472	1
68	3733	1
68	3835	1
68	3982	1
68	4190	1
68	4303	1
68	4350	1
68	4355	1
68	4621	1
68	5044	1
68	5367	1
68	5879	1
68	6096	1
68	6513	1
68	6602	1
68	6714	1
68	6903	1
68	6973	1
68	7107	1
68	7258	1
68	7262	1
68	8005	1
68	8348	1
68	8449	1
68	9420	1
68	9700	1
68	9797	1
68	9921	1
68	10045	1
69	1070	1
69	1954	1
69	3504	1
69	3523	1
69	3615	1
69	4438	1
69	4612	1
69	5044	1
69	5753	1
69	6349	1
69	6549	1
69	6974	1
69	10043	1
69	11312	1
70	4341	1
70	6899	1
70	8194	1
70	9953	1
70	10758	1
71	143	1
71	643	1
71	1176	1
71	1182	1
71	1862	1
71	2801	1
71	3281	1
71	3978	1
71	4414	1
71	4453	1
71	4549	1
71	6263	1
71	7074	1
71	7102	1
71	7296	1
71	7464	1
71	7717	1
71	7913	1
71	8968	1
71	9537	1
71	11044	1
72	181	1
72	439	1
72	541	1
72	543	1
72	785	1
72	1205	1
72	1607	1
72	1985	1
72	2091	1
72	2213	1
72	2343	1
72	2793	1
72	3056	1
72	3876	1
72	3988	1
72	4108	1
72	5031	1
72	5267	1
72	5493	1
72	5888	1
72	6370	1
72	6884	1
72	7465	1
72	8685	1
72	9092	1
72	9197	1
72	9576	1
72	10063	1
72	10065	1
72	10512	1
72	10637	1
72	10640	1
73	169	1
73	427	1
73	1481	1
73	1617	1
73	1960	1
73	4442	1
73	4840	1
73	6899	1
73	7102	1
73	7196	1
73	7293	1
73	7580	1
73	8017	1
73	8019	1
73	8558	1
73	9202	1
73	10352	1
73	11044	1
74	47	1
74	540	1
74	668	1
74	957	1
74	1638	1
74	1640	1
74	1979	1
74	2712	1
74	2713	1
74	2793	1
74	3301	1
74	3533	1
74	4108	1
74	4449	1
74	5493	1
74	6460	1
74	8684	1
74	8687	1
74	9079	1
74	9316	1
74	9406	1
74	9424	1
74	9436	1
74	9569	1
74	9967	1
74	9968	1
74	10063	1
74	10375	1
74	10514	1
74	10763	1
74	10776	1
74	10778	1
75	275	1
75	782	1
75	935	1
75	1313	1
75	1321	1
75	1322	1
75	1469	1
75	1610	1
75	2194	1
75	2306	1
75	2308	1
75	2559	1
75	3183	1
75	3391	1
75	3392	1
75	3488	1
75	3860	1
75	4196	1
75	4204	1
75	4342	1
75	4610	1
75	4631	1
75	4714	1
75	4836	1
75	5470	1
75	5649	1
75	5652	1
75	6159	1
75	6341	1
75	6790	1
75	6882	1
75	6915	1
75	7076	1
75	7171	1
75	7262	1
75	7269	1
75	7284	1
75	7565	1
75	7700	1
75	7804	1
75	8118	1
75	8227	1
75	8322	1
75	8325	1
75	8329	1
75	8446	1
75	8546	1
75	8661	1
75	8813	1
75	8821	1
75	9083	1
75	9542	1
75	9555	1
75	9695	1
75	9700	1
75	9789	1
75	9795	1
75	9801	1
75	10057	1
75	10170	1
75	10190	1
75	11034	1
75	11037	1
75	11059	1
75	11187	1
75	11315	1
76	2819	1
76	3066	1
76	3756	1
76	5463	1
76	5646	1
76	7580	1
76	7674	1
76	9789	1
76	10319	1
77	450	1
77	451	1
77	2096	1
77	2724	1
77	3090	1
77	3318	1
77	3897	1
77	5294	1
77	5587	1
77	5903	1
77	6183	1
77	6187	1
77	6189	1
77	6190	1
77	6287	1
77	6386	1
77	6475	1
77	6568	1
77	7602	1
77	8156	1
77	8158	1
77	8594	1
77	10071	1
77	10648	1
78	654	1
78	939	1
78	1474	1
78	1475	1
78	2315	1
78	2955	1
78	3394	1
78	3970	1
78	4537	1
78	5661	1
78	5859	1
78	6974	1
78	7702	1
78	7908	1
78	8323	1
78	9087	1
78	9183	1
78	9290	1
78	9421	1
78	9423	1
78	10174	1
78	10485	1
78	10757	1
78	11185	1
78	11309	1
79	2275	1
79	2532	1
79	3020	1
79	3349	1
79	3455	1
79	3931	1
79	4500	1
79	4667	1
79	4993	1
79	5525	1
79	5941	1
79	6223	1
79	6227	1
79	7332	1
79	7531	1
79	7619	1
79	7769	1
79	7975	1
79	8090	1
79	8408	1
79	8508	1
79	9034	1
79	9053	1
79	9372	1
79	10019	1
79	10136	1
79	10724	1
79	10837	1
79	11126	1
80	3246	1
80	4101	1
80	6521	1
80	7158	1
80	7249	1
80	7594	1
80	7657	1
80	7687	1
80	8094	1
80	8219	1
80	8843	1
80	9933	1
80	11288	1
81	1060	1
81	8116	1
81	9936	1
81	11173	1
82	1467	1
82	2327	1
82	2445	1
82	3611	1
82	4346	1
82	4413	1
82	5650	1
82	5849	1
82	6332	1
82	6416	1
82	6783	1
82	6894	1
82	6909	1
82	7173	1
82	7340	1
82	8198	1
82	8326	1
82	8357	1
82	9931	1
82	10315	1
82	11034	1
82	11042	1
83	810	1
83	959	1
83	1487	1
83	1627	1
83	1977	1
83	2672	1
83	2822	1
83	3523	1
83	3641	1
83	4081	1
83	4090	1
83	4108	1
83	4622	1
83	4629	1
83	5571	1
83	6552	1
83	6803	1
83	6995	1
83	7073	1
83	7394	1
83	8251	1
83	8466	1
83	9191	1
83	9707	1
83	10213	1
83	11052	1
84	129	1
84	918	1
84	2685	1
84	3708	1
84	3710	1
84	4183	1
84	4412	1
84	4413	1
84	4705	1
84	5441	1
84	5722	1
84	5823	1
84	6138	1
84	6416	1
84	6422	1
84	6600	1
84	6857	1
84	6947	1
84	7647	1
84	7762	1
84	9537	1
84	10149	1
84	10457	1
85	784	1
85	1741	1
85	3278	1
85	5262	1
85	6449	1
85	7284	1
85	7474	1
85	10630	1
86	143	1
86	959	1
86	1487	1
86	2337	1
86	2465	1
86	2706	1
86	2822	1
86	3641	1
86	3754	1
86	4446	1
86	4630	1
86	5275	1
86	5367	1
86	6056	1
86	6267	1
86	6716	1
86	7394	1
86	8025	1
86	8108	1
86	8138	1
87	636	1
87	2565	1
87	3087	1
87	3314	1
87	3320	1
87	3425	1
87	6931	1
88	1107	1
88	2103	1
88	4368	1
88	5279	1
88	6642	1
88	7123	1
88	7326	1
88	7714	1
88	8384	1
88	8579	1
89	810	1
89	2286	1
89	4967	1
89	5233	1
89	9581	1
89	10463	1
89	10889	1
89	10892	1
89	10901	1
89	11022	1
89	11194	1
89	11301	1
90	180	1
90	505	1
90	1348	1
90	2009	1
90	2718	1
90	3084	1
90	3318	1
90	3719	1
90	4115	1
90	4365	1
90	4471	1
90	4561	1
90	4562	1
90	4643	1
90	4749	1
90	4751	1
90	4967	1
90	5687	1
90	6142	1
90	6581	1
90	6726	1
90	7011	1
90	7325	1
90	7603	1
90	8159	1
90	8418	1
90	9067	1
90	9204	1
90	10461	1
91	974	1
91	1059	1
91	1348	1
91	1462	1
91	2676	1
91	2854	1
91	2942	1
91	3318	1
91	3887	1
91	4365	1
91	4376	1
91	4751	1
91	4862	1
91	4969	1
91	5284	1
91	5588	1
91	6182	1
91	6282	1
91	6287	1
91	6519	1
91	6581	1
91	7010	1
91	7482	1
91	7594	1
91	7602	1
91	7928	1
91	8158	1
91	8219	1
91	8230	1
91	8591	1
91	9001	1
91	9224	1
91	9538	1
91	9826	1
91	10881	1
92	207	1
92	2731	1
92	4851	1
